utterance_id,language,intent,text
V000537,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000538,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000539,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000540,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000541,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000542,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000543,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000544,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000545,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000546,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000547,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000548,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000549,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000550,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000551,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000552,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000553,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000554,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000555,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000556,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000557,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000558,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000559,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000560,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000561,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000562,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000563,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000564,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000565,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000566,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000567,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000568,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000569,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000570,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000571,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000572,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000573,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000574,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000575,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000576,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000577,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000578,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000579,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000580,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000581,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000582,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000583,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000584,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000585,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000586,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000587,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000588,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000589,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000590,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000591,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000592,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000593,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000594,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000595,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000596,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000597,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000598,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000599,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000600,Assamese,start_game,মেমৰি গেম আৰম্ভ কৰক
V000601,English,medicine_reminder,Remind me to take my medicine
V000602,English,medicine_reminder,Remind me to take my medicine
V000603,English,medicine_reminder,Remind me to take my medicine
V000604,English,medicine_reminder,Remind me to take my medicine
V000605,English,medicine_reminder,Remind me to take my medicine
V000606,English,medicine_reminder,Remind me to take my medicine
V000607,English,medicine_reminder,Remind me to take my medicine
V000608,English,medicine_reminder,Remind me to take my medicine
V000609,English,medicine_reminder,Remind me to take my medicine
V000610,English,medicine_reminder,Remind me to take my medicine
V000611,English,medicine_reminder,Remind me to take my medicine
V000612,English,medicine_reminder,Remind me to take my medicine
V000613,English,medicine_reminder,Remind me to take my medicine
V000614,English,medicine_reminder,Remind me to take my medicine
V000615,English,medicine_reminder,Remind me to take my medicine
V000616,English,medicine_reminder,Remind me to take my medicine
V000617,English,medicine_reminder,Remind me to take my medicine
V000618,English,medicine_reminder,Remind me to take my medicine
V000619,English,medicine_reminder,Remind me to take my medicine
V000620,English,medicine_reminder,Remind me to take my medicine
V000621,English,medicine_reminder,Remind me to take my medicine
V000622,English,medicine_reminder,Remind me to take my medicine
V000623,English,medicine_reminder,Remind me to take my medicine
V000624,English,medicine_reminder,Remind me to take my medicine
V000625,English,medicine_reminder,Remind me to take my medicine
V000626,English,medicine_reminder,Remind me to take my medicine
V000627,English,medicine_reminder,Remind me to take my medicine
V000628,English,medicine_reminder,Remind me to take my medicine
V000629,English,medicine_reminder,Remind me to take my medicine
V000630,English,medicine_reminder,Remind me to take my medicine
V000631,English,medicine_reminder,Remind me to take my medicine
V000632,English,medicine_reminder,Remind me to take my medicine
V000633,English,medicine_reminder,Remind me to take my medicine
V000634,English,medicine_reminder,Remind me to take my medicine
V000635,English,medicine_reminder,Remind me to take my medicine
V000636,English,medicine_reminder,Remind me to take my medicine
V000637,English,medicine_reminder,Remind me to take my medicine
V000638,English,medicine_reminder,Remind me to take my medicine
V000639,English,medicine_reminder,Remind me to take my medicine
V000640,English,medicine_reminder,Remind me to take my medicine
V000641,English,medicine_reminder,Remind me to take my medicine
V000642,English,medicine_reminder,Remind me to take my medicine
V000643,English,medicine_reminder,Remind me to take my medicine
V000644,English,medicine_reminder,Remind me to take my medicine
V000645,English,medicine_reminder,Remind me to take my medicine
V000646,English,medicine_reminder,Remind me to take my medicine
V000647,English,medicine_reminder,Remind me to take my medicine
V000648,English,medicine_reminder,Remind me to take my medicine
V000649,English,medicine_reminder,Remind me to take my medicine
V000650,English,medicine_reminder,Remind me to take my medicine
V000651,English,medicine_reminder,Remind me to take my medicine
V000652,English,medicine_reminder,Remind me to take my medicine
V000653,English,medicine_reminder,Remind me to take my medicine
V000654,English,medicine_reminder,Remind me to take my medicine
V000655,English,medicine_reminder,Remind me to take my medicine
V000656,English,medicine_reminder,Remind me to take my medicine
V000657,English,medicine_reminder,Remind me to take my medicine
V000658,English,medicine_reminder,Remind me to take my medicine
V000659,English,medicine_reminder,Remind me to take my medicine
